STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,PRCP,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160419,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160420,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160421,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160422,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160423,1.52, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160424,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160425,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160426,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160427,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160428,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160429,0.00,T, ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160430,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160501,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160502,0.29, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160503,0.60, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160504,0.29, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160505,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160506,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160507,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160508,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160509,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160510,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160511,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160512,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160513,0.15, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160514,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160515,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160516,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160517,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160518,0.16, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160519,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160520,1.25, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160521,0.19, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160522,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160523,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160524,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160525,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160526,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160527,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160528,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160529,1.17, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160530,0.48, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160531,0.50, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160601,0.01, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160602,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160603,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160604,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160605,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160606,0.21, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160607,2.34, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160608,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160609,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160610,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160611,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160612,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160613,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160614,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160615,0.01, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160616,0.42, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160617,0.01, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160618,0.33, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160619,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160620,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160621,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160622,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160623,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160624,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160625,0.03, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160626,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160627,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160628,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160629,0.02, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160630,0.09, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160701,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160702,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160703,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160704,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160705,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160706,0.02, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160707,0.36, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160708,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160709,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160710,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160711,0.04, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160712,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160713,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160714,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160715,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160716,0.53, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160718,0.82, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160720,0.49, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160721,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160722,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160723,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160724,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160725,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160726,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160727,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160728,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160729,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160730,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160731,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160801,0.08, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160802,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160803,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160804,1.48, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160805,0.20, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160806,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160807,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160808,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160809,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160810,0.34, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160811,0.33, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160812,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160813,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160814,0.25, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160815,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160816,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160817,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160818,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160819,1.61, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160820,0.47, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160821,0.01, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160822,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160823,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160824,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160825,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160826,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160827,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160828,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160829,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160830,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160831,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160901,0.34, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160902,0.67, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160903,7.42, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160904,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160905,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160906,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160907,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160908,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160909,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160910,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160911,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160912,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160913,0.09, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160914,0.57, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160915,0.01, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160916,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160917,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160918,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160919,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160920,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160921,0.03, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160922,0.34, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160923,0.05, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160924,0.03, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160925,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160926,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160927,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160928,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160929,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
GHCND:US1SCCD0001,SUMMERTON 8.4 SE SC US,23.5,33.5275,-80.2372,20160930,0.00, , ,N,9999,-9999, , , ,9999,-9999, , , ,9999
